Date,Customer Code,Distributor Code,Seller Code,Customer Category,Product Code,Product Name,Product Width,Product Height,Product Depth,Sale Quantity,Sale Amount
28-04-2024,D001-S01-C001,D001,D001-S01,C,P003,Product 3,12,13.7,3.6,12,1392
28-04-2024,D001-S01-C001,D001,D001-S01,C,P010,Product 10,12.2,20.6,5.4,13,3146
28-04-2024,D001-S01-C001,D001,D001-S01,C,P002,Product 2,15.2,17.1,4.9,11,2618
03-05-2024,D001-S01-C001,D001,D001-S01,C,P004,Product 4,10.9,29.1,5.1,11,2420
03-05-2024,D001-S01-C001,D001,D001-S01,C,P006,Product 6,8.6,20.4,5.8,9,1800
05-05-2024,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,15,1395
06-05-2024,D001-S01-C001,D001,D001-S01,C,P010,Product 10,12.2,20.6,5.4,10,2420
12-05-2024,D001-S01-C001,D001,D001-S01,C,P005,Product 5,18.8,11.4,7,13,3042
16-05-2024,D001-S01-C001,D001,D001-S01,C,P004,Product 4,10.9,29.1,5.1,13,2860
16-05-2024,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,10,930
16-05-2024,D001-S01-C001,D001,D001-S01,C,P003,Product 3,12,13.7,3.6,10,1160
18-05-2024,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,12,1500
18-05-2024,D001-S01-C001,D001,D001-S01,C,P005,Product 5,18.8,11.4,7,13,3042
18-05-2024,D001-S01-C001,D001,D001-S01,C,P005,Product 5,18.8,11.4,7,11,2574
23-05-2024,D001-S01-C001,D001,D001-S01,C,P004,Product 4,10.9,29.1,5.1,2,440
23-05-2024,D001-S01-C001,D001,D001-S01,C,P001,Product 1,16.4,18.9,6.8,11,1826
23-05-2024,D001-S01-C001,D001,D001-S01,C,P002,Product 2,15.2,17.1,4.9,2,476
27-05-2024,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,3,375
02-06-2024,D001-S01-C001,D001,D001-S01,C,P001,Product 1,16.4,18.9,6.8,15,2490
08-06-2024,D001-S01-C001,D001,D001-S01,C,P006,Product 6,8.6,20.4,5.8,9,1800
10-06-2024,D001-S01-C001,D001,D001-S01,C,P005,Product 5,18.8,11.4,7,8,1872
10-06-2024,D001-S01-C001,D001,D001-S01,C,P003,Product 3,12,13.7,3.6,10,1160
10-06-2024,D001-S01-C001,D001,D001-S01,C,P001,Product 1,16.4,18.9,6.8,7,1162
18-06-2024,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,15,2880
29-06-2024,D001-S01-C001,D001,D001-S01,C,P006,Product 6,8.6,20.4,5.8,4,800
29-06-2024,D001-S01-C001,D001,D001-S01,C,P004,Product 4,10.9,29.1,5.1,9,1980
29-06-2024,D001-S01-C001,D001,D001-S01,C,P002,Product 2,15.2,17.1,4.9,8,1904
03-07-2024,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,9,1125
03-07-2024,D001-S01-C001,D001,D001-S01,C,P003,Product 3,12,13.7,3.6,4,464
03-07-2024,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,4,372
05-07-2024,D001-S01-C001,D001,D001-S01,C,P003,Product 3,12,13.7,3.6,6,696
14-07-2024,D001-S01-C001,D001,D001-S01,C,P006,Product 6,8.6,20.4,5.8,13,2600
16-07-2024,D001-S01-C001,D001,D001-S01,C,P010,Product 10,12.2,20.6,5.4,14,3388
16-07-2024,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,15,1395
16-07-2024,D001-S01-C001,D001,D001-S01,C,P006,Product 6,8.6,20.4,5.8,2,400
20-07-2024,D001-S01-C001,D001,D001-S01,C,P002,Product 2,15.2,17.1,4.9,13,3094
20-07-2024,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,2,186
23-07-2024,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,13,1625
23-07-2024,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,10,1920
24-07-2024,D001-S01-C001,D001,D001-S01,C,P002,Product 2,15.2,17.1,4.9,13,3094
24-07-2024,D001-S01-C001,D001,D001-S01,C,P004,Product 4,10.9,29.1,5.1,15,3300
25-07-2024,D001-S01-C001,D001,D001-S01,C,P003,Product 3,12,13.7,3.6,7,812
30-07-2024,D001-S01-C001,D001,D001-S01,C,P005,Product 5,18.8,11.4,7,14,3276
30-07-2024,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,2,250
31-07-2024,D001-S01-C001,D001,D001-S01,C,P003,Product 3,12,13.7,3.6,13,1508
31-07-2024,D001-S01-C001,D001,D001-S01,C,P001,Product 1,16.4,18.9,6.8,8,1328
10-08-2024,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,1,192
10-08-2024,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,6,1152
15-08-2024,D001-S01-C001,D001,D001-S01,C,P006,Product 6,8.6,20.4,5.8,2,400
16-08-2024,D001-S01-C001,D001,D001-S01,C,P005,Product 5,18.8,11.4,7,11,2574
23-08-2024,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,14,1302
23-08-2024,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,11,1023
25-08-2024,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,9,1125
25-08-2024,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,15,1875
25-08-2024,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,2,384
27-08-2024,D001-S01-C001,D001,D001-S01,C,P004,Product 4,10.9,29.1,5.1,9,1980
27-08-2024,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,11,1375
27-08-2024,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,5,465
31-08-2024,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,7,651
08-09-2024,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,6,1152
08-09-2024,D001-S01-C001,D001,D001-S01,C,P001,Product 1,16.4,18.9,6.8,2,332
08-09-2024,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,8,1000
09-09-2024,D001-S01-C001,D001,D001-S01,C,P005,Product 5,18.8,11.4,7,9,2106
10-09-2024,D001-S01-C001,D001,D001-S01,C,P006,Product 6,8.6,20.4,5.8,10,2000
10-09-2024,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,8,1000
10-09-2024,D001-S01-C001,D001,D001-S01,C,P001,Product 1,16.4,18.9,6.8,10,1660
11-09-2024,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,6,1152
15-09-2024,D001-S01-C001,D001,D001-S01,C,P002,Product 2,15.2,17.1,4.9,1,238
18-09-2024,D001-S01-C001,D001,D001-S01,C,P006,Product 6,8.6,20.4,5.8,14,2800
18-09-2024,D001-S01-C001,D001,D001-S01,C,P010,Product 10,12.2,20.6,5.4,10,2420
19-09-2024,D001-S01-C001,D001,D001-S01,C,P003,Product 3,12,13.7,3.6,9,1044
24-09-2024,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,8,1000
24-09-2024,D001-S01-C001,D001,D001-S01,C,P002,Product 2,15.2,17.1,4.9,4,952
24-09-2024,D001-S01-C001,D001,D001-S01,C,P010,Product 10,12.2,20.6,5.4,12,2904
25-09-2024,D001-S01-C001,D001,D001-S01,C,P002,Product 2,15.2,17.1,4.9,11,2618
25-09-2024,D001-S01-C001,D001,D001-S01,C,P010,Product 10,12.2,20.6,5.4,2,484
01-10-2024,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,11,1023
01-10-2024,D001-S01-C001,D001,D001-S01,C,P006,Product 6,8.6,20.4,5.8,15,3000
01-10-2024,D001-S01-C001,D001,D001-S01,C,P001,Product 1,16.4,18.9,6.8,12,1992
03-10-2024,D001-S01-C001,D001,D001-S01,C,P003,Product 3,12,13.7,3.6,8,928
07-10-2024,D001-S01-C001,D001,D001-S01,C,P005,Product 5,18.8,11.4,7,10,2340
07-10-2024,D001-S01-C001,D001,D001-S01,C,P010,Product 10,12.2,20.6,5.4,2,484
07-10-2024,D001-S01-C001,D001,D001-S01,C,P002,Product 2,15.2,17.1,4.9,8,1904
08-10-2024,D001-S01-C001,D001,D001-S01,C,P004,Product 4,10.9,29.1,5.1,4,880
08-10-2024,D001-S01-C001,D001,D001-S01,C,P004,Product 4,10.9,29.1,5.1,15,3300
09-10-2024,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,13,1625
09-10-2024,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,2,250
11-10-2024,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,15,1395
11-10-2024,D001-S01-C001,D001,D001-S01,C,P001,Product 1,16.4,18.9,6.8,4,664
16-10-2024,D001-S01-C001,D001,D001-S01,C,P003,Product 3,12,13.7,3.6,15,1740
16-10-2024,D001-S01-C001,D001,D001-S01,C,P006,Product 6,8.6,20.4,5.8,4,800
19-10-2024,D001-S01-C001,D001,D001-S01,C,P003,Product 3,12,13.7,3.6,8,928
25-10-2024,D001-S01-C001,D001,D001-S01,C,P010,Product 10,12.2,20.6,5.4,12,2904
02-11-2024,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,12,1116
04-11-2024,D001-S01-C001,D001,D001-S01,C,P004,Product 4,10.9,29.1,5.1,9,1980
04-11-2024,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,3,279
05-11-2024,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,2,384
05-11-2024,D001-S01-C001,D001,D001-S01,C,P004,Product 4,10.9,29.1,5.1,12,2640
06-11-2024,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,1,192
06-11-2024,D001-S01-C001,D001,D001-S01,C,P001,Product 1,16.4,18.9,6.8,8,1328
06-11-2024,D001-S01-C001,D001,D001-S01,C,P004,Product 4,10.9,29.1,5.1,13,2860
15-11-2024,D001-S01-C001,D001,D001-S01,C,P003,Product 3,12,13.7,3.6,1,116
15-11-2024,D001-S01-C001,D001,D001-S01,C,P010,Product 10,12.2,20.6,5.4,2,484
16-11-2024,D001-S01-C001,D001,D001-S01,C,P005,Product 5,18.8,11.4,7,9,2106
23-11-2024,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,10,1920
23-11-2024,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,9,1125
23-11-2024,D001-S01-C001,D001,D001-S01,C,P010,Product 10,12.2,20.6,5.4,10,2420
24-11-2024,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,9,1125
24-11-2024,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,1,125
26-11-2024,D001-S01-C001,D001,D001-S01,C,P001,Product 1,16.4,18.9,6.8,15,2490
28-11-2024,D001-S01-C001,D001,D001-S01,C,P003,Product 3,12,13.7,3.6,11,1276
29-11-2024,D001-S01-C001,D001,D001-S01,C,P005,Product 5,18.8,11.4,7,8,1872
30-11-2024,D001-S01-C001,D001,D001-S01,C,P006,Product 6,8.6,20.4,5.8,6,1200
02-12-2024,D001-S01-C001,D001,D001-S01,C,P003,Product 3,12,13.7,3.6,3,348
02-12-2024,D001-S01-C001,D001,D001-S01,C,P003,Product 3,12,13.7,3.6,6,696
05-12-2024,D001-S01-C001,D001,D001-S01,C,P010,Product 10,12.2,20.6,5.4,11,2662
06-12-2024,D001-S01-C001,D001,D001-S01,C,P001,Product 1,16.4,18.9,6.8,5,830
06-12-2024,D001-S01-C001,D001,D001-S01,C,P001,Product 1,16.4,18.9,6.8,15,2490
07-12-2024,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,4,768
07-12-2024,D001-S01-C001,D001,D001-S01,C,P010,Product 10,12.2,20.6,5.4,11,2662
07-12-2024,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,8,744
12-12-2024,D001-S01-C001,D001,D001-S01,C,P010,Product 10,12.2,20.6,5.4,5,1210
12-12-2024,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,5,625
12-12-2024,D001-S01-C001,D001,D001-S01,C,P003,Product 3,12,13.7,3.6,12,1392
15-12-2024,D001-S01-C001,D001,D001-S01,C,P003,Product 3,12,13.7,3.6,4,464
15-12-2024,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,15,2880
15-12-2024,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,7,1344
19-12-2024,D001-S01-C001,D001,D001-S01,C,P004,Product 4,10.9,29.1,5.1,6,1320
22-12-2024,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,6,1152
22-12-2024,D001-S01-C001,D001,D001-S01,C,P006,Product 6,8.6,20.4,5.8,3,600
27-12-2024,D001-S01-C001,D001,D001-S01,C,P001,Product 1,16.4,18.9,6.8,12,1992
30-12-2024,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,1,192
30-12-2024,D001-S01-C001,D001,D001-S01,C,P003,Product 3,12,13.7,3.6,2,232
01-01-2025,D001-S01-C001,D001,D001-S01,C,P002,Product 2,15.2,17.1,4.9,8,1904
03-01-2025,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,8,1000
06-01-2025,D001-S01-C001,D001,D001-S01,C,P002,Product 2,15.2,17.1,4.9,7,1666
06-01-2025,D001-S01-C001,D001,D001-S01,C,P006,Product 6,8.6,20.4,5.8,11,2200
06-01-2025,D001-S01-C001,D001,D001-S01,C,P010,Product 10,12.2,20.6,5.4,2,484
09-01-2025,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,2,250
10-01-2025,D001-S01-C001,D001,D001-S01,C,P003,Product 3,12,13.7,3.6,10,1160
10-01-2025,D001-S01-C001,D001,D001-S01,C,P001,Product 1,16.4,18.9,6.8,13,2158
15-01-2025,D001-S01-C001,D001,D001-S01,C,P004,Product 4,10.9,29.1,5.1,10,2200
18-01-2025,D001-S01-C001,D001,D001-S01,C,P010,Product 10,12.2,20.6,5.4,2,484
18-01-2025,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,1,192
18-01-2025,D001-S01-C001,D001,D001-S01,C,P003,Product 3,12,13.7,3.6,9,1044
19-01-2025,D001-S01-C001,D001,D001-S01,C,P010,Product 10,12.2,20.6,5.4,14,3388
19-01-2025,D001-S01-C001,D001,D001-S01,C,P003,Product 3,12,13.7,3.6,5,580
20-01-2025,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,3,375
25-01-2025,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,10,930
25-01-2025,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,12,2304
25-01-2025,D001-S01-C001,D001,D001-S01,C,P010,Product 10,12.2,20.6,5.4,7,1694
28-01-2025,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,7,875
29-01-2025,D001-S01-C001,D001,D001-S01,C,P001,Product 1,16.4,18.9,6.8,3,498
01-02-2025,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,6,1152
11-02-2025,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,11,1023
11-02-2025,D001-S01-C001,D001,D001-S01,C,P005,Product 5,18.8,11.4,7,3,702
12-02-2025,D001-S01-C001,D001,D001-S01,C,P003,Product 3,12,13.7,3.6,6,696
14-02-2025,D001-S01-C001,D001,D001-S01,C,P004,Product 4,10.9,29.1,5.1,11,2420
14-02-2025,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,2,250
02-03-2025,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,13,1625
02-03-2025,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,12,1116
14-03-2025,D001-S01-C001,D001,D001-S01,C,P005,Product 5,18.8,11.4,7,2,468
14-03-2025,D001-S01-C001,D001,D001-S01,C,P010,Product 10,12.2,20.6,5.4,4,968
17-03-2025,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,6,750
18-03-2025,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,2,186
18-03-2025,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,14,1302
18-03-2025,D001-S01-C001,D001,D001-S01,C,P003,Product 3,12,13.7,3.6,9,1044
24-03-2025,D001-S01-C001,D001,D001-S01,C,P002,Product 2,15.2,17.1,4.9,7,1666
27-03-2025,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,6,1152
27-03-2025,D001-S01-C001,D001,D001-S01,C,P003,Product 3,12,13.7,3.6,10,1160
27-03-2025,D001-S01-C001,D001,D001-S01,C,P002,Product 2,15.2,17.1,4.9,7,1666
01-04-2025,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,3,279
12-04-2025,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,13,2496
12-04-2025,D001-S01-C001,D001,D001-S01,C,P002,Product 2,15.2,17.1,4.9,8,1904
12-04-2025,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,10,930
16-04-2025,D001-S01-C001,D001,D001-S01,C,P002,Product 2,15.2,17.1,4.9,3,714
20-04-2025,D001-S01-C001,D001,D001-S01,C,P006,Product 6,8.6,20.4,5.8,2,400
21-04-2025,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,8,1000
22-04-2025,D001-S01-C001,D001,D001-S01,C,P010,Product 10,12.2,20.6,5.4,13,3146
29-04-2025,D001-S01-C001,D001,D001-S01,C,P006,Product 6,8.6,20.4,5.8,7,1400
30-04-2025,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,12,1116
30-04-2025,D001-S01-C001,D001,D001-S01,C,P003,Product 3,12,13.7,3.6,3,348
04-05-2025,D001-S01-C001,D001,D001-S01,C,P006,Product 6,8.6,20.4,5.8,14,2800
04-05-2025,D001-S01-C001,D001,D001-S01,C,P005,Product 5,18.8,11.4,7,4,936
05-05-2025,D001-S01-C001,D001,D001-S01,C,P006,Product 6,8.6,20.4,5.8,2,400
05-05-2025,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,10,1250
16-05-2025,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,2,186
16-05-2025,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,9,1125
21-05-2025,D001-S01-C001,D001,D001-S01,C,P010,Product 10,12.2,20.6,5.4,12,2904
21-05-2025,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,6,558
28-05-2025,D001-S01-C001,D001,D001-S01,C,P003,Product 3,12,13.7,3.6,2,232
28-05-2025,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,10,1920
28-05-2025,D001-S01-C001,D001,D001-S01,C,P004,Product 4,10.9,29.1,5.1,14,3080
01-06-2025,D001-S01-C001,D001,D001-S01,C,P004,Product 4,10.9,29.1,5.1,12,2640
01-06-2025,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,8,1000
04-06-2025,D001-S01-C001,D001,D001-S01,C,P001,Product 1,16.4,18.9,6.8,5,830
06-06-2025,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,7,651
07-06-2025,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,13,1209
07-06-2025,D001-S01-C001,D001,D001-S01,C,P002,Product 2,15.2,17.1,4.9,13,3094
07-06-2025,D001-S01-C001,D001,D001-S01,C,P006,Product 6,8.6,20.4,5.8,4,800
08-06-2025,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,9,1125
08-06-2025,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,7,875
08-06-2025,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,5,960
09-06-2025,D001-S01-C001,D001,D001-S01,C,P005,Product 5,18.8,11.4,7,8,1872
09-06-2025,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,11,1023
12-06-2025,D001-S01-C001,D001,D001-S01,C,P001,Product 1,16.4,18.9,6.8,3,498
19-06-2025,D001-S01-C001,D001,D001-S01,C,P004,Product 4,10.9,29.1,5.1,4,880
19-06-2025,D001-S01-C001,D001,D001-S01,C,P006,Product 6,8.6,20.4,5.8,1,200
23-06-2025,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,5,465
23-06-2025,D001-S01-C001,D001,D001-S01,C,P002,Product 2,15.2,17.1,4.9,3,714
23-06-2025,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,5,960
26-06-2025,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,14,1302
30-06-2025,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,4,768
30-06-2025,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,9,1728
30-06-2025,D001-S01-C001,D001,D001-S01,C,P003,Product 3,12,13.7,3.6,5,580
02-07-2025,D001-S01-C001,D001,D001-S01,C,P004,Product 4,10.9,29.1,5.1,11,2420
02-07-2025,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,5,960
02-07-2025,D001-S01-C001,D001,D001-S01,C,P005,Product 5,18.8,11.4,7,13,3042
07-07-2025,D001-S01-C001,D001,D001-S01,C,P001,Product 1,16.4,18.9,6.8,3,498
10-07-2025,D001-S01-C001,D001,D001-S01,C,P004,Product 4,10.9,29.1,5.1,1,220
13-07-2025,D001-S01-C001,D001,D001-S01,C,P003,Product 3,12,13.7,3.6,7,812
13-07-2025,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,11,1375
13-07-2025,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,9,837
14-07-2025,D001-S01-C001,D001,D001-S01,C,P005,Product 5,18.8,11.4,7,8,1872
16-07-2025,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,14,1750
16-07-2025,D001-S01-C001,D001,D001-S01,C,P004,Product 4,10.9,29.1,5.1,10,2200
16-07-2025,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,12,1116
20-07-2025,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,1,125
03-08-2025,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,7,1344
03-08-2025,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,4,500
05-08-2025,D001-S01-C001,D001,D001-S01,C,P003,Product 3,12,13.7,3.6,13,1508
05-08-2025,D001-S01-C001,D001,D001-S01,C,P006,Product 6,8.6,20.4,5.8,14,2800
07-08-2025,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,4,768
09-08-2025,D001-S01-C001,D001,D001-S01,C,P005,Product 5,18.8,11.4,7,15,3510
09-08-2025,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,9,837
09-08-2025,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,4,372
11-08-2025,D001-S01-C001,D001,D001-S01,C,P002,Product 2,15.2,17.1,4.9,7,1666
12-08-2025,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,5,465
12-08-2025,D001-S01-C001,D001,D001-S01,C,P003,Product 3,12,13.7,3.6,9,1044
12-08-2025,D001-S01-C001,D001,D001-S01,C,P005,Product 5,18.8,11.4,7,13,3042
14-08-2025,D001-S01-C001,D001,D001-S01,C,P002,Product 2,15.2,17.1,4.9,10,2380
15-08-2025,D001-S01-C001,D001,D001-S01,C,P004,Product 4,10.9,29.1,5.1,14,3080
20-08-2025,D001-S01-C001,D001,D001-S01,C,P002,Product 2,15.2,17.1,4.9,1,238
20-08-2025,D001-S01-C001,D001,D001-S01,C,P004,Product 4,10.9,29.1,5.1,7,1540
21-08-2025,D001-S01-C001,D001,D001-S01,C,P005,Product 5,18.8,11.4,7,6,1404
22-08-2025,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,10,1920
22-08-2025,D001-S01-C001,D001,D001-S01,C,P002,Product 2,15.2,17.1,4.9,5,1190
23-08-2025,D001-S01-C001,D001,D001-S01,C,P002,Product 2,15.2,17.1,4.9,4,952
23-08-2025,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,12,1116
23-08-2025,D001-S01-C001,D001,D001-S01,C,P010,Product 10,12.2,20.6,5.4,1,242
26-08-2025,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,7,875
28-08-2025,D001-S01-C001,D001,D001-S01,C,P006,Product 6,8.6,20.4,5.8,6,1200
31-08-2025,D001-S01-C001,D001,D001-S01,C,P001,Product 1,16.4,18.9,6.8,12,1992
31-08-2025,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,6,558
02-09-2025,D001-S01-C001,D001,D001-S01,C,P001,Product 1,16.4,18.9,6.8,10,1660
02-09-2025,D001-S01-C001,D001,D001-S01,C,P010,Product 10,12.2,20.6,5.4,5,1210
05-09-2025,D001-S01-C001,D001,D001-S01,C,P002,Product 2,15.2,17.1,4.9,8,1904
05-09-2025,D001-S01-C001,D001,D001-S01,C,P002,Product 2,15.2,17.1,4.9,7,1666
11-09-2025,D001-S01-C001,D001,D001-S01,C,P001,Product 1,16.4,18.9,6.8,6,996
11-09-2025,D001-S01-C001,D001,D001-S01,C,P006,Product 6,8.6,20.4,5.8,2,400
13-09-2025,D001-S01-C001,D001,D001-S01,C,P010,Product 10,12.2,20.6,5.4,8,1936
13-09-2025,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,3,576
13-09-2025,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,2,384
16-09-2025,D001-S01-C001,D001,D001-S01,C,P005,Product 5,18.8,11.4,7,10,2340
21-09-2025,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,6,750
21-09-2025,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,2,384
22-09-2025,D001-S01-C001,D001,D001-S01,C,P009,Product 9,17.4,17.5,4.9,10,930
22-09-2025,D001-S01-C001,D001,D001-S01,C,P002,Product 2,15.2,17.1,4.9,1,238
22-09-2025,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,11,1375
23-09-2025,D001-S01-C001,D001,D001-S01,C,P001,Product 1,16.4,18.9,6.8,2,332
23-09-2025,D001-S01-C001,D001,D001-S01,C,P008,Product 8,16.3,25.6,7.1,15,2880
24-09-2025,D001-S01-C001,D001,D001-S01,C,P007,Product 7,18,22.9,9.3,10,1250
24-09-2025,D001-S01-C001,D001,D001-S01,C,P002,Product 2,15.2,17.1,4.9,14,3332
